tweet_id,timestamp,source,text,rating,name,Day,Month,Year,Time,weekday,dog_stage,retweet_count,favorite_count,jpg_url,Dog_Breed_predicted
725786712245440512,2016-04-28 20:40:11,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,Lillie,28,4,2016,20:40:11,Thurs,Pupper,1447,4342,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,Chow
725729321944506368,2016-04-28 16:52:08,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,Lola,28,4,2016,16:52:08,Thurs,,1889,5412,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,Boxer
724983749226668032,2016-04-26 15:29:30,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,Fred,26,4,2016,15:29:30,Tues,,1384,3874,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,Golden Retriever
724771698126512129,2016-04-26 01:26:53,Twitter for iPhone,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,,26,4,2016,01:26:53,Tues,Doggo,682,2474,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,German Short-Haired Pointer
724049859469295616,2016-04-24 01:38:33,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,Kreggory,24,4,2016,01:38:33,Sun,,1875,4509,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,Border Collie
724046343203856385,2016-04-24 01:24:35,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,Sarge,24,4,2016,01:24:35,Sun,,592,2781,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,Boxer
723912936180330496,2016-04-23 16:34:28,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,Sugar,23,4,2016,16:34:28,Sat,,1299,4065,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,Samoyed
722974582966214656,2016-04-21 02:25:47,Twitter for iPhone,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,4.0,,21,4,2016,02:25:47,Thurs,,1668,4295,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,Great Dane
722613351520608256,2016-04-20 02:30:23,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,Schnitzel,20,4,2016,02:30:23,Weds,,1738,5179,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,Labrador Retriever
721503162398597120,2016-04-17 00:58:53,Twitter for iPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,Panda,17,4,2016,00:58:53,Sun,,1987,4858,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,Pomeranian
720775346191278080,2016-04-15 00:46:48,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,Berkeley,15,4,2016,00:46:48,Fri,,720,2587,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,Newfoundland
720389942216527872,2016-04-13 23:15:21,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,Ralphé,13,4,2016,23:15:21,Weds,,2679,6691,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,Pembroke
720059472081784833,2016-04-13 01:22:10,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,Charleson,13,4,2016,01:22:10,Weds,,1194,4056,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,Mexican Hairless
719991154352222208,2016-04-12 20:50:42,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,,12,4,2016,20:50:42,Tues,Doggo,1855,5043,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,Golden Retriever
719551379208073216,2016-04-11 15:43:12,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,Harnold,11,4,2016,15:43:12,Mon,,2043,5268,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,Malamute
719339463458033665,2016-04-11 01:41:07,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,Lucy,11,4,2016,01:41:07,Mon,,1330,4603,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,Golden Retriever
719332531645071360,2016-04-11 01:13:34,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,Pippa,11,4,2016,01:13:34,Mon,,1015,3566,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,Dandie Dinmont
718971898235854848,2016-04-10 01:20:33,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,Sadie,10,4,2016,01:20:33,Sun,,1163,3642,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,Golden Retriever
718613305783398402,2016-04-09 01:35:37,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,Carper,9,4,2016,01:35:37,Sat,,512,2538,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,Labrador Retriever
718540630683709445,2016-04-08 20:46:50,Twitter for iPhone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10.0,,8,4,2016,20:46:50,Fri,,1076,2591,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,Maltese Dog
718234618122661888,2016-04-08 00:30:51,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,Suki,8,4,2016,00:30:51,Fri,,1067,4047,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,Malamute
717537687239008257,2016-04-06 02:21:30,Twitter for iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11.0,,6,4,2016,02:21:30,Weds,,1955,6000,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,Golden Retriever
717421804990701568,2016-04-05 18:41:02,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,Ebby,5,4,2016,18:41:02,Tues,,896,3290,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,Miniature Pinscher
717047459982213120,2016-04-04 17:53:31,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12.0,Flávio,4,4,2016,17:53:31,Mon,,2028,6536,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,Golden Retriever
717009362452090881,2016-04-04 15:22:08,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10.0,Smokey,4,4,2016,15:22:08,Mon,Pupper,1034,3412,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,Siberian Husky
716802964044845056,2016-04-04 01:41:58,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,Link,4,4,2016,01:41:58,Mon,,1250,4465,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,Malinois
716285507865542656,2016-04-02 15:25:47,Twitter for iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,Stephanus,2,4,2016,15:25:47,Sat,,1153,2898,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,Yorkshire Terrier
716080869887381504,2016-04-02 01:52:38,Twitter for iPhone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11.0,,2,4,2016,01:52:38,Sat,Doggo,2039,7015,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,Golden Retriever
715928423106027520,2016-04-01 15:46:52,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11.0,Bubbles,1,4,2016,15:46:52,Fri,,928,3331,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,Pug
715733265223708672,2016-04-01 02:51:22,Twitter for iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10.0,,1,4,2016,02:51:22,Fri,,1795,4874,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,Dandie Dinmont
715696743237730304,2016-04-01 00:26:15,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,Toby,1,4,2016,00:26:15,Fri,,1365,4072,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,Staffordshire Bullterrier
715680795826982913,2016-03-31 23:22:53,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12.0,Zeus,31,3,2016,23:22:53,Thurs,,1719,4517,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,Golden Retriever
715342466308784130,2016-03-31 00:58:29,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10.0,Oscar,31,3,2016,00:58:29,Thurs,,725,3159,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,West Highland White Terrier
715220193576927233,2016-03-30 16:52:36,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10.0,Nico,30,3,2016,16:52:36,Weds,,695,2522,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,Chihuahua
715200624753819648,2016-03-30 15:34:51,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,Michelangelope,30,3,2016,15:34:51,Weds,,2004,5344,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,Chihuahua
714982300363173890,2016-03-30 01:07:18,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9.0,Calbert,30,3,2016,01:07:18,Weds,,1102,3917,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,Brittany Spaniel
714957620017307648,2016-03-29 23:29:14,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,Curtis,29,3,2016,23:29:14,Tues,,1510,4318,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,Great Pyrenees
714606013974974464,2016-03-29 00:12:05,Twitter for iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12.0,,29,3,2016,00:12:05,Tues,,985,3784,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,Norfolk Terrier
714258258790387713,2016-03-28 01:10:13,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10.0,Travis,28,3,2016,01:10:13,Mon,,760,3143,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,Collie
714251586676113411,2016-03-28 00:43:43,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8.0,Thumas,28,3,2016,00:43:43,Mon,,893,3408,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,Soft-Coated Wheaten Terrier
714214115368108032,2016-03-27 22:14:49,Twitter for iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,,27,3,2016,22:14:49,Sun,,935,2366,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,Pug
714141408463036416,2016-03-27 17:25:54,Twitter for iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,,27,3,2016,17:25:54,Sun,,1494,4494,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,Labrador Retriever
713919462244790272,2016-03-27 02:43:58,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,Kanu,27,3,2016,02:43:58,Sun,,827,3421,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,Siberian Husky
713761197720473600,2016-03-26 16:15:05,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,Piper,26,3,2016,16:15:05,Sat,,1462,5099,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,Brittany Spaniel
713411074226274305,2016-03-25 17:03:49,Twitter for iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11.0,,25,3,2016,17:03:49,Fri,,1373,4601,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,Great Pyrenees
713177543487135744,2016-03-25 01:35:51,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,Lance,25,3,2016,01:35:51,Fri,,3007,7524,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,Whippet
712717840512598017,2016-03-23 19:09:09,Twitter for iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10.0,,23,3,2016,19:09:09,Weds,,5314,12899,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,Great Pyrenees
712668654853337088,2016-03-23 15:53:42,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,Sunny,23,3,2016,15:53:42,Weds,,1291,4333,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,Labrador Retriever
712097430750289920,2016-03-22 02:03:52,Twitter for iPhone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10.0,,22,3,2016,02:03:52,Tues,,1102,3972,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,Labrador Retriever
712085617388212225,2016-03-22 01:16:55,Twitter for iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11.0,Olive,22,3,2016,01:16:55,Tues,,512,3387,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,Shih-Tzu
711743778164514816,2016-03-21 02:38:34,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11.0,Roosevelt,21,3,2016,02:38:34,Mon,,1045,2967,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,Lakeland Terrier
711363825979756544,2016-03-20 01:28:47,Twitter for iPhone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11.0,,20,3,2016,01:28:47,Sun,,1202,3818,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,Pembroke
711008018775851008,2016-03-19 01:54:56,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11.0,Chuckles,19,3,2016,01:54:56,Sat,Pupper,659,3132,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,French Bulldog
710997087345876993,2016-03-19 01:11:29,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12.0,Milo,19,3,2016,01:11:29,Sat,,1479,4753,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,Malamute
710833117892898816,2016-03-18 14:19:56,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12.0,Sora,18,3,2016,14:19:56,Fri,,575,2809,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Pembroke
710588934686908417,2016-03-17 22:09:38,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12.0,Beemo,17,3,2016,22:09:38,Thurs,,1997,4744,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,Pembroke
710283270106132480,2016-03-17 01:55:02,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11.0,Gunner,17,3,2016,01:55:02,Thurs,,549,2229,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,Shih-Tzu
710272297844797440,2016-03-17 01:11:26,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11.0,Infuriating,17,3,2016,01:11:26,Thurs,,1341,4736,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,Old English Sheepdog
710269109699739648,2016-03-17 00:58:46,Twitter for iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13.0,,17,3,2016,00:58:46,Thurs,,1199,2506,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,Pug
710140971284037632,2016-03-16 16:29:35,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8.0,Tater,16,3,2016,16:29:35,Weds,,952,2892,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,Pekinese
710117014656950272,2016-03-16 14:54:24,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11.0,,16,3,2016,14:54:24,Weds,Pupper,2117,5751,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,Toy Poodle
709918798883774466,2016-03-16 01:46:45,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12.0,Watson,16,3,2016,01:46:45,Weds,,1136,3117,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,Pembroke
709852847387627521,2016-03-15 21:24:41,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12.0,,15,3,2016,21:24:41,Tues,,1270,3664,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,Chihuahua
709566166965075968,2016-03-15 02:25:31,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12.0,Olaf,15,3,2016,02:25:31,Tues,,1282,3699,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,Chow
709556954897764353,2016-03-15 01:48:55,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12.0,Cecil,15,3,2016,01:48:55,Tues,,1130,3436,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,Golden Retriever
709519240576036864,2016-03-14 23:19:03,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9.0,Vince,14,3,2016,23:19:03,Mon,,255,1553,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,Cocker Spaniel
709449600415961088,2016-03-14 18:42:20,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10.0,Karma,14,3,2016,18:42:20,Mon,,619,2329,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,Maltese Dog
709409458133323776,2016-03-14 16:02:49,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8.0,Billy,14,3,2016,16:02:49,Mon,,738,2727,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,Shetland Sheepdog
709225125749587968,2016-03-14 03:50:21,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11.0,Walker,14,3,2016,03:50:21,Mon,,608,2511,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,Labrador Retriever
709158332880297985,2016-03-13 23:24:56,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10.0,Rodney,13,3,2016,23:24:56,Sun,,448,2131,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,Siberian Husky
708845821941387268,2016-03-13 02:43:08,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9.0,,13,3,2016,02:43:08,Sun,Pupper,952,3112,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,Schipperke
708810915978854401,2016-03-13 00:24:26,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10.0,Mister,13,3,2016,00:24:26,Sun,,7391,17251,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,Golden Retriever
708738143638450176,2016-03-12 19:35:15,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11.0,Coco,12,3,2016,19:35:15,Sat,,870,2866,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Pomeranian
708479650088034305,2016-03-12 02:28:06,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13.0,Bear,12,3,2016,02:28:06,Sat,,716,2665,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Shih-Tzu
708469915515297792,2016-03-12 01:49:25,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11.0,Bobble,12,3,2016,01:49:25,Sat,,872,3224,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Chihuahua
708149363256774660,2016-03-11 04:35:39,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10.0,Jebberson,11,3,2016,04:35:39,Fri,,1641,4472,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,Cardigan
708130923141795840,2016-03-11 03:22:23,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11.0,,11,3,2016,03:22:23,Fri,,891,3544,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,French Bulldog
708119489313951744,2016-03-11 02:36:57,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9.0,Cooper,11,3,2016,02:36:57,Fri,,1042,2809,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Norwich Terrier
708109389455101952,2016-03-11 01:56:49,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10.0,Remington,11,3,2016,01:56:49,Fri,,578,2020,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,Staffordshire Bullterrier
707776935007539200,2016-03-10 03:55:45,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11.0,Sadie,10,3,2016,03:55:45,Thurs,,1008,3429,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,Miniature Pinscher
707741517457260545,2016-03-10 01:35:01,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10.0,,10,3,2016,01:35:01,Thurs,,652,2608,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,Whippet
707610948723478529,2016-03-09 16:56:11,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12.0,Harper,9,3,2016,16:56:11,Weds,,6834,17746,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,Golden Retriever
707411934438625280,2016-03-09 03:45:22,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11.0,,9,3,2016,03:45:22,Weds,Pupper,636,2386,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,Lakeland Terrier
707387676719185920,2016-03-09 02:08:59,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,Clarkus,9,3,2016,02:08:59,Weds,,1385,3669,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua
707377100785885184,2016-03-09 01:26:57,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9.0,,9,3,2016,01:26:57,Weds,,1150,3435,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,Golden Retriever
707315916783140866,2016-03-08 21:23:50,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10.0,Finnegus,8,3,2016,21:23:50,Tues,Pupper,683,2596,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,Bernese Mountain Dog
707059547140169728,2016-03-08 04:25:07,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,Cupcake,8,3,2016,04:25:07,Tues,,722,2698,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed
